iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha
LAO,2001,36474.65075046011
LBN,2001,299.4042675979917
LBR,2001,29185.670180329686
LBY,2001,17.152701516973742
LCA,2001,31.080463208504764
LIE,2001,3.423943211940104
LKA,2001,3759.5103633826775
LSO,2001,1.140052130825738
LTU,2001,7961.687395218784
LUX,2001,68.60969196732205
LVA,2001,24907.62112447596
MAC,2001,1.4280703393370224
MAF,2001,2.123655984720052
MAR,2001,1868.2886058849067
MDA,2001,146.68806072638887
MDG,2001,86956.83269885376
MDV,2001,4.743487262375353
MEX,2001,158302.9884905975
MKD,2001,2059.8641431298106
MLI,2001,347.8706881063484
MLT,2001,1.2519125375998263
MMR,2001,44804.239127308385
MNE,2001,858.4920805232857
MNG,2001,21056.722644028127
MOZ,2001,60936.64967623506
MRT,2001,31.8384353674479
MSR,2001,7.078555305500212
MTQ,2001,192.96524826149408
MUS,2001,156.58138352473958
MWI,2001,2488.280770450187
MYS,2001,332497.42453449685
MYT,2001,31.302693666764867
NAM,2001,417.5124607428112
NCL,2001,697.921099435152
NER,2001,0.1501956647981771
NGA,2001,43386.494620467114
NIC,2001,44109.79204906129
NLD,2001,736.4216233850825
NOR,2001,22445.941399308052
NPL,2001,1523.194751880624
NZL,2001,50528.282390250875
PAK,2001,217.7703950855719
PAN,2001,18264.10740919913
PER,2001,86013.86649075316
PHL,2001,35165.191704454526
PLW,2001,52.11206111851319
PNG,2001,36005.13509686908
POL,2001,19066.102075186496
PRI,2001,1252.3622311304644
PRK,2001,11945.609487844145
PRT,2001,24405.37982221845
PRY,2001,150238.7329417584
PSE,2001,2.2193022776291236
REU,2001,28.617214131834853
ROU,2001,17535.528792152407
RUS,2001,1826602.9954259812
RWA,2001,1516.7663207831856
SDN,2001,26.942953159395067
SEN,2001,70.59427484556966
SGP,2001,43.45389467109233
SLB,2001,2187.1174440042737
SLE,2001,18596.425298670703
SLV,2001,9499.391624036496
SOM,2001,339.30394592145467
SRB,2001,2379.583400470304
SSD,2001,4906.033992681806
STP,2001,77.22190501909938
SUR,2001,3688.947051985092
SVK,2001,3897.3931589872336
SVN,2001,615.4603105099263
SWE,2001,144927.22659087187
SWZ,2001,6734.8537106616095
SXM,2001,1.3182836765733508
SYC,2001,0.3795747680371094
SYR,2001,267.2352947337717
TCA,2001,7.727203049578995
TCD,2001,883.6264799284309
TGO,2001,2776.2306162177847
THA,2001,36101.94358725054
TJK,2001,61.537727846608085
TKM,2001,46.2127932898698
TLS,2001,677.4261599079525
TTO,2001,1829.096035092584
TUN,2001,230.67043467131737
TUR,2001,22910.005489403324
TWN,2001,1159.0681163378622
TZA,2001,82214.20404098215
UGA,2001,29658.947217653604
UKR,2001,28826.380197288217
UMI,2001,2.119710680208334
URY,2001,7647.452722555175
USA,2001,1943318.7440120648
UZB,2001,294.8209020063693
VCT,2001,6.8965457794444465
VEN,2001,123881.14411700144
VGB,2001,4.092501167657336
VIR,2001,122.51337074738814
VNM,2001,47433.13018443484
VUT,2001,124.33329790796277
XAD,2001,1.64898926218967
XCA,2001,9.73525115689236
XKO,2001,1122.2054286087587
XNC,2001,17.66158321665147
ZAF,2001,77644.69059923523
ZMB,2001,30123.72710407748
ZWE,2001,8205.934185049067
ABW,2002,0.5261077315597873
AFG,2002,178.6403638475066
AGO,2002,61034.22726588154
AIA,2002,0.1463296507996961
ALA,2002,277.81987705597885
ALB,2002,889.5171154811874
AND,2002,1.255022223528646
ARG,2002,105001.86224590427
ARM,2002,172.538591177832
ATG,2002,17.656041652543397
AUS,2002,312150.1626837316
AUT,2002,10902.14987705539
AZE,2002,1154.2059428660875
BDI,2002,986.9362125527635
BEL,2002,2348.3905956576064
BEN,2002,3480.187346087484
BES,2002,2.1064574574739585
BFA,2002,4.302910899829644
BGD,2002,3995.287573814496
BGR,2002,4638.738812430279
BHS,2002,700.9761365211277
BIH,2002,692.6588558242988
BLR,2002,25383.4157015604
BLZ,2002,13473.730510589652
BMU,2002,0.7179594019249133
BOL,2002,178807.97117096765
BRA,2002,3507049.440358984
BRB,2002,11.391981560736761
BRN,2002,1088.8455974203928
BTN,2002,223.93488153847767
BWA,2002,22.788998625361327
CAF,2002,34417.721607647305
CAN,2002,2316887.665334397
CHE,2002,881.3039026882183
CHL,2002,78080.97298222595
CHN,2002,249150.96008047616
CIV,2002,144559.90750920863
CMR,2002,28766.951570503606
COD,2002,514476.6881995463
COG,2002,24310.142379974815
COL,2002,182229.1524478964
COM,2002,41.20393423427083
CPV,2002,22.83400309732096
CRI,2002,13289.149086103183
CUB,2002,15035.847383202963
CUW,2002,1.2792836884402128
CYM,2002,5.598244417074652
CYP,2002,31.743244021059027
CZE,2002,6766.437908204675
DEU,2002,15303.262374892305
DMA,2002,11.874708039907228
DNK,2002,1204.4899390252756
DOM,2002,10435.97986966159
DZA,2002,3009.833120644616
ECU,2002,29817.73771641333
EGY,2002,48.81325058289388
ERI,2002,0.0
ESP,2002,37699.01980963179
EST,2002,21918.38645401084
ETH,2002,13074.087408975583
FIN,2002,142432.4040486885
FJI,2002,703.2099391414421
FRA,2002,33888.39717183832
GAB,2002,13851.846661664224
GBR,2002,20112.34995970428
GEO,2002,536.4421980250976
GGY,2002,0.0503476174934895
GHA,2002,78395.0529835568
GIB,2002,0.1248294103472222
GIN,2002,28933.474289871443
GLP,2002,50.88541895781249
GMB,2002,40.15764073967286
GNB,2002,6073.797258920744
GNQ,2002,2986.110544178656
GRC,2002,5126.049313138564
GRD,2002,65.8377468630518
GTM,2002,55600.93461324089
GUF,2002,2496.70374893
GUY,2002,4827.394979199599
HKG,2002,15.61155640833984
HND,2002,31528.01232782936
HRV,2002,2340.179492176203
HTI,2002,2120.3805048396566
HUN,2002,7711.037369613369
IDN,2002,855275.8630337295
IMN,2002,13.66485979922526
IND,2002,53005.48774299762
IRL,2002,5298.280939400565
IRN,2002,557.7523710477159
IRQ,2002,10.620060314960936
ISR,2002,111.73067850196831
ITA,2002,10931.227553920799
JAM,2002,1647.5706370797152
JEY,2002,0.8103738939887153
JOR,2002,0.196107558328993
JPN,2002,26154.03983371714
KAZ,2002,2952.3066237242538
KEN,2002,20287.52621999556
KGZ,2002,305.4574797933746
KHM,2002,54862.07620041149
KNA,2002,19.790750576743708
KOR,2002,4705.326871875225
LAO,2002,55936.73071271801
LBN,2002,81.20045903564672
LBR,2002,56984.42382034004
LBY,2002,40.24566353440216
LCA,2002,10.910968093221571
LKA,2002,3427.680385525776
LSO,2002,2.6871395636295574
LTU,2002,10344.838189749653
LUX,2002,90.45691516312284
LVA,2002,29175.9881943413
MAC,2002,0.9282073810199652
MAF,2002,5.418846674164498
MAR,2002,3923.5178271142063
MDA,2002,229.79642069735888
MDG,2002,89317.5141867419
MDV,2002,4.588154946483833
MEX,2002,158834.12538162514
MKD,2002,890.1837635458174
MLI,2002,175.29044283416832
MLT,2002,1.7529613985438368
MMR,2002,66119.68070807989
MNE,2002,179.6207712149848
MNG,2002,18728.019954931224
MOZ,2002,106658.33763229668
MSR,2002,1.6227298703515625
MTQ,2002,48.862248709857305
MUS,2002,154.42996053033423
MWI,2002,4189.572627992741
MYS,2002,312553.7873327662
MYT,2002,20.869190362746856
NAM,2002,108.00721822764763
NCL,2002,626.8680587895735
NER,2002,0.6764164435845268
NGA,2002,32346.710063954397
NIC,2002,54194.49468965791
NLD,2002,824.5813585618467
NOR,2002,26635.753194630517
NPL,2002,2128.64330964952
NZL,2002,63227.927104107854
PAK,2002,325.011752415359
PAN,2002,19200.137179006146
PER,2002,80452.0858187238
PHL,2002,32309.189261614498
PLW,2002,75.30077103790312
PNG,2002,54575.50220283396
POL,2002,31070.13979037516
PRI,2002,1168.0957775073207
PRK,2002,5358.227207025216
PRT,2002,34903.34914563042
PRY,2002,195124.6397732036
PSE,2002,1.8302871145486113
REU,2002,502.66837523481274
ROU,2002,16356.445451258713
RUS,2002,2700384.153829604
RWA,2002,941.3387180415533
SDN,2002,76.10035581732963
SEN,2002,164.43055442048603
SGP,2002,123.51699899680187
SLB,2002,3866.106667606516
SLE,2002,15310.241971847478
SLV,2002,4666.509817077777
SMR,2002,0.1114791289409722
SOM,2002,250.8913304198328
SPM,2002,0.1058565628841145
SRB,2002,1134.989088455742
SSD,2002,8148.679824300451
SUR,2002,3717.4775623941655
SVK,2002,4015.732504555672
SVN,2002,723.8725078307987
SWE,2002,178264.08081174915
SWZ,2002,3800.765838254986
SXM,2002,0.4394277226486545
SYC,2002,0.2277753341970486
SYR,2002,147.99919407007155
TCA,2002,4.652026517468533
TCD,2002,1958.4758298640345
TGO,2002,2020.7854826403927
THA,2002,60882.18973660286
TJK,2002,36.63912048615886
TKM,2002,105.17874006195092
TLS,2002,1604.5988977452446
TTO,2002,726.077009342657
TUN,2002,243.87173866593116
TUR,2002,25722.221416793745
TWN,2002,1004.5740217445084
TZA,2002,85080.90089418182
UGA,2002,10840.69681271114
UKR,2002,27077.019705616105
UMI,2002,6.505533058326824
URY,2002,6870.11867034835
USA,2002,2038435.6910356765
UZB,2002,265.23171881202256
VCT,2002,7.9459989489322895
VEN,2002,90372.37707651261
VGB,2002,2.9964415563346347
VIR,2002,20.902833133104377
VNM,2002,49625.43782322293
VUT,2002,108.23964961372889
XAD,2002,0.5072022267252604
XCA,2002,23.393913964435765
XKO,2002,214.9078822539757
XNC,2002,3.340847416688368
ZAF,2002,47679.93414150708
ZMB,2002,46240.2436134372
ZWE,2002,8016.170850725971
ABW,2003,0.977057600014106
AFG,2003,244.33625517679332
AGO,2003,52461.54546571231
AIA,2003,1.0977450849913193
ALA,2003,220.77485519444664
ALB,2003,613.5339649960354
AND,2003,0.3420636421267361
ARG,2003,249155.00689301096
ARM,2003,395.81669491829416
ATG,2003,17.078022611393227
AUS,2003,373846.6090833888
AUT,2003,14475.694826398714
AZE,2003,1039.3415511616568
BDI,2003,1325.183318314345
BEL,2003,1889.7775126458669
BEN,2003,3475.9264146502337
BES,2003,16.15018967327258
BFA,2003,2.038243483796116
BGD,2003,2159.457158342595
BGR,2003,5198.71555774934
BHS,2003,274.2308762508204
BIH,2003,307.8114116826585
BLR,2003,32119.38156307897
BLZ,2003,6843.896175355289
BMU,2003,0.1305702427647569
BOL,2003,163759.09875803228
BRA,2003,3248526.73442801
BRB,2003,2.997849386840278
BRN,2003,799.1767213173649
BTN,2003,543.6007672863922
BWA,2003,8.572551343838976
CAF,2003,13726.637877634827
CAN,2003,1607282.5796400935
CHE,2003,433.28288506447046
CHL,2003,82843.7640363389
CHN,2003,261761.4952230804
CIV,2003,86282.29678784477
CMR,2003,25344.84635711858
COD,2003,274739.99936612626
COG,2003,18514.84251835062
COL,2003,122417.14483392266
COM,2003,26.653313946284175
CPV,2003,8.925222414325084
CRI,2003,8260.607754757519
CUB,2003,6556.6839154564705
CUW,2003,0.8279577079031033
CYM,2003,6.324797603703343
CYP,2003,25.229167813300784
CZE,2003,3925.277971308088
DEU,2003,6448.617531416982
DMA,2003,27.238702436059576
DNK,2003,1579.7132602722552
DOM,2003,10714.00158051723
DZA,2003,3831.437113181102
ECU,2003,13835.726425088988
EGY,2003,61.01187804402236
ESP,2003,23315.39343601918
EST,2003,5632.5619786071675
ETH,2003,13936.041223503817
FIN,2003,89696.55115481287
FJI,2003,1572.2359040038375
FRA,2003,26393.3341769511
GAB,2003,16845.2203095879
GBR,2003,1875.1673696681685
GEO,2003,292.00268502904726
GHA,2003,24955.24902474184
GIN,2003,9229.458008573023
GLP,2003,76.87749933859484
GMB,2003,10.565436645514325
GNB,2003,1021.8773642706984
GNQ,2003,1961.1875362739625
GRC,2003,2562.53517361134
GRD,2003,71.34625369097057
GTM,2003,98173.67565441821
GUF,2003,1889.0816014295003
GUY,2003,7418.6069432171025
HKG,2003,7.05723935487956
HND,2003,33624.77327500436
HRV,2003,1738.980492080119
HTI,2003,1070.1620748490636
HUN,2003,5733.022732729834
IDN,2003,544810.296641457
IMN,2003,1.8172980330425352
IND,2003,47750.63814666488
IRL,2003,2262.865182204788
IRN,2003,326.6750206036747
IRQ,2003,19.616724948257385
ISR,2003,30.17165819324761
ITA,2003,3613.191038399732
JAM,2003,1029.2740343528792
JOR,2003,0.0652596030848524
JPN,2003,19747.364254437023
KAZ,2003,3351.8589007179007
KEN,2003,13552.810756986248
KGZ,2003,110.78956037751736
KHM,2003,56839.54350300718
KNA,2003,32.14738441949111
KOR,2003,3611.3329734294825
LAO,2003,87074.1323830726
LBN,2003,83.57542339330729
LBR,2003,21604.813573788444
LBY,2003,25.265717369840495
LCA,2003,19.426686202689343
LKA,2003,3149.494821011546
LSO,2003,2.4846925837076825
LTU,2003,8916.009263466787
LUX,2003,103.41997074495876
LVA,2003,21321.41589829256
MAF,2003,3.2954364714105906
MAR,2003,2042.5264597852597
MDA,2003,100.59934625922524
MDG,2003,84247.9597744453
MDV,2003,2.1427082740749785
MEX,2003,152559.29621048123
MKD,2003,895.2280942613147
MLI,2003,34.243511472509766
MMR,2003,77224.46441371345
MNE,2003,203.685967919225
MNG,2003,38433.83099706153
MOZ,2003,79643.95852978024
MRT,2003,1.2562662985698785
MSR,2003,2.286058313368056
MTQ,2003,288.4695297861789
MUS,2003,119.63026211289932
MWI,2003,7112.996717227673
MYS,2003,183911.2164957032
MYT,2003,30.925849431977536
NAM,2003,208.68421667211047
NCL,2003,883.9158607574337
NER,2003,0.2245961647460937
NGA,2003,13380.62880581796
NIC,2003,46963.690843945384
NLD,2003,309.85426338710715
NOR,2003,14817.391839596252
NPL,2003,2291.9374757579117
NZL,2003,44798.282888228605
PAK,2003,641.6977650104841
PAN,2003,11283.210969561245
PER,2003,73869.24330270496
PHL,2003,35154.20535135303
PLW,2003,17.625276647775607
PNG,2003,31805.61402673568
POL,2003,33292.99196950438
PRI,2003,1194.0894541779403
PRK,2003,7348.877292260681
PRT,2003,26840.336369863948
PRY,2003,267309.08747300913
PSE,2003,1.4387635331901043
REU,2003,142.6275970750792
ROU,2003,9427.598946787231
RUS,2003,3030068.957642023
RWA,2003,1060.9275675618264
SDN,2003,18.668241637556967
SEN,2003,37.788904449533966
SGP,2003,18.84275867847141
SLB,2003,2374.830165172375
SLE,2003,9098.946830839994
SLV,2003,5983.7005959736225
SMR,2003,0.0557790917643229
SOM,2003,105.37201533406645
SRB,2003,864.9410100561676
SSD,2003,2063.1782863161566
SUR,2003,4545.827243138756
SVK,2003,3750.001625422572
SVN,2003,528.349742586077
SWE,2003,92619.407200746
SWZ,2003,5760.353992398756
SXM,2003,2.124104590137804
SYR,2003,114.806341714949
TCA,2003,10.376101183011066
TCD,2003,193.54137608940624
TGO,2003,2054.0565588767454
THA,2003,58447.94220100086
TJK,2003,31.868693064585496
TKM,2003,84.86276665246528
TLS,2003,690.7395442515599
TTO,2003,726.4368091049606
TUN,2003,1539.0837284436448
TUR,2003,17743.88168088206
TWN,2003,1125.2061681792352
TZA,2003,84068.20902737204
UGA,2003,11980.095646038117
UKR,2003,38954.867045235056
URY,2003,10611.510368887117
USA,2003,1649383.9095027775
UZB,2003,52.79889595320312
VCT,2003,9.668587917943247
VEN,2003,87228.87270645212
VGB,2003,1.8274218397070316
VIR,2003,39.95442693873916
VNM,2003,43007.848447430144
VUT,2003,529.2629617509443
XCA,2003,8.850481389689671
XKO,2003,261.32417721084414
XNC,2003,2.458474055523004
ZAF,2003,92572.61492256592
ZMB,2003,41954.73061350881
ZWE,2003,7312.198340595326
AFG,2004,201.44495854325115
AGO,2004,71273.87690823361
AIA,2004,8.853995905071615
ALA,2004,735.8497960171575
ALB,2004,3236.5955395185556
AND,2004,22.58937448653429
ARG,2004,433429.68966916733
ARM,2004,83.20474394811849
ATG,2004,25.463259746439896
AUS,2004,124768.67701802844
AUT,2004,14599.404767317557
AZE,2004,584.9557930022613
BDI,2004,613.8788332912584
BEL,2004,4793.340650759416
BEN,2004,683.6076116432657
BES,2004,0.2973955523404948
BFA,2004,8.60509096366916
BGD,2004,4282.539725954083
BGR,2004,8170.466306711273
BHS,2004,588.09937146377
BIH,2004,4121.820011069996
BLM,2004,0.1465979917024739
BLR,2004,38596.68301420621
BLZ,2004,4312.259673700708
BMU,2004,0.6527592358713108
BOL,2004,203251.4840799037
BRA,2004,3848770.7897086944
BRB,2004,8.319537710886502
BRN,2004,1197.1361964397174
BTN,2004,1013.1778037773493
BWA,2004,50.65776500739367
CAF,2004,14588.897281180987
CAN,2004,2706458.8716438846
CHE,2004,3829.6591221968047
CHL,2004,85728.78242749909
CHN,2004,501543.7960728052
CIV,2004,48048.33722282426
CMR,2004,23003.297926713065
COD,2004,400044.2739637709
COG,2004,13832.850059905117
COL,2004,253840.0087271868
COM,2004,40.3838380461111
CPV,2004,0.5951315904437935
CRI,2004,9767.049735837052
CUB,2004,21973.727473257248
CUW,2004,0.6018405484293619
CYM,2004,47.10307623731117
CYP,2004,87.55564101154948
CZE,2004,13453.690856585285
DEU,2004,44939.98180329388
DMA,2004,79.35513134401911
DNK,2004,2413.8128534461584
DOM,2004,19387.941351558875
DZA,2004,4374.159388325612
ECU,2004,37249.86388745416
EGY,2004,101.44923952648652
ESP,2004,67273.8756174856
EST,2004,18106.220701025737
ETH,2004,13396.262157630417
FIN,2004,146602.346186658
FJI,2004,2079.8136838892224
FRA,2004,76134.34456179777
GAB,2004,9981.655614376334
GBR,2004,24846.812633899164
GEO,2004,1967.0627147699452
GGY,2004,0.1007618487521701
GHA,2004,17625.240506360788
GIN,2004,17158.32610136446
GLP,2004,191.17001250953007
GMB,2004,63.084722502845615
GNB,2004,3539.102159749504
GNQ,2004,421.4307721309116
GRC,2004,6813.690617322461
GRD,2004,631.0175741538003
GTM,2004,56448.60918201462
GUF,2004,4805.025467367133
GUY,2004,4062.3670095154152
HKG,2004,18.88890724348633
HND,2004,26455.07106437932
HRV,2004,6727.127960095212
HTI,2004,2382.728009846436
HUN,2004,12008.50913469698
IDN,2004,1289042.657055467
IMN,2004,8.57891682031033
IND,2004,74129.19982693884
IRL,2004,6865.772988996355
IRN,2004,276.00282583013893
IRQ,2004,4.421485863240018
ISR,2004,67.69178197021704
ITA,2004,17224.8773447307
JAM,2004,3901.1525247113286
JEY,2004,1.1644867547395832
JOR,2004,2.285148838582899
JPN,2004,37312.5350354347
KAZ,2004,5513.101850281936
KEN,2004,16988.32829575934
KGZ,2004,192.26898602440323
KHM,2004,79250.9074128727
KNA,2004,25.076339402642148
KOR,2004,11406.234742440218
LAO,2004,64248.47655883725
LBN,2004,109.27987655292316
LBR,2004,6233.559719353567
LBY,2004,10.263163756435548
LCA,2004,40.20301619328559
LIE,2004,9.430858215188803
LKA,2004,5599.447792949437
LSO,2004,4.377548763487415
LTU,2004,13100.967028296593
LUX,2004,311.4913423771593
LVA,2004,30638.906536494334
MAF,2004,1.6110697183474392
MAR,2004,1440.5777208974696
MDA,2004,264.036180885612
MDG,2004,81845.2520328183
MDV,2004,2.372010473394504
MEX,2004,169841.45032370565
MKD,2004,2200.452350272932
MLI,2004,153.3126343444646
MLT,2004,2.504050278986545
MMR,2004,102186.32358509125
MNE,2004,915.3286137440545
MNG,2004,53302.97359113169
MOZ,2004,107725.69939600897
MRT,2004,0.0737074067643229
MSR,2004,7.670082818746746
MTQ,2004,166.994368108425
MUS,2004,328.82777610669365
MWI,2004,5712.450872123377
MYS,2004,351801.54048565956
MYT,2004,5.104813808736437
NAM,2004,61.46320700237413
NCL,2004,1510.2029931913087
NER,2004,0.07517734828125
NGA,2004,14643.947951797221
NIC,2004,21064.752438324605
NLD,2004,1297.3122068272564
NOR,2004,33742.07111860449
NPL,2004,2479.5891515451776
NZL,2004,60680.50743493488
OMN,2004,0.0
PAK,2004,1168.0562168354984
PAN,2004,16835.99287461447
PER,2004,101320.46880731513
PHL,2004,48579.06242709661
PLW,2004,29.82970905005751
PNG,2004,58329.43331145352
POL,2004,41873.83974859802
PRI,2004,1323.6843315093272
PRK,2004,11358.566935198496
PRT,2004,55314.55767324522
PRY,2004,247347.94300043405
PSE,2004,1.180418106982422
ROU,2004,18859.00771797275
RUS,2004,3521017.8794269357
RWA,2004,1121.6871319635247
SDN,2004,13.206828050037435
SEN,2004,128.04695928375273
SGP,2004,34.99393023676297
SLB,2004,3543.1802252233206
SLE,2004,4019.8394906626586
SLV,2004,4554.93620820951
SMR,2004,0.6132870810481772
SOM,2004,215.01119136065537
SRB,2004,2637.8043584787074
SSD,2004,10442.506184766224
SUR,2004,5423.311786054772
SVK,2004,4624.862473716787
SVN,2004,1271.7874973490252
SWE,2004,271564.1660755976
SWZ,2004,5363.851961810775
SXM,2004,1.0985717890668405
SYR,2004,107.02234533451939
TCA,2004,10.444548222523872
TCD,2004,456.7286127173886
TGO,2004,2761.0381642980383
THA,2004,91835.29433756413
TJK,2004,20.004651233465715
TKM,2004,28.849719600527344
TLS,2004,2061.910767319687
TTO,2004,734.0504236326238
TUN,2004,318.56534582624573
TUR,2004,28978.047260195537
TWN,2004,1858.3438274433988
TZA,2004,66892.58737754368
UGA,2004,18076.759696836845
UKR,2004,49493.09679322874
URY,2004,15126.325975611902
USA,2004,2746257.2881786646
UZB,2004,48.65639147335287
VCT,2004,21.283276545105803
VEN,2004,90986.85666456592
VGB,2004,2.6309563865332035
VIR,2004,33.27492402979927
VNM,2004,73880.88153635134
VUT,2004,377.56046244941774
XAD,2004,1.5893532350390625
XCA,2004,16.444494782411024
XKO,2004,572.8396520300673
XNC,2004,15.452423804266491
ZAF,2004,72602.01358415121
ZMB,2004,28487.54906041615
ZWE,2004,8421.515294993926
AFG,2005,235.95683432281896
AGO,2005,93434.7368442984
AIA,2005,3.6586629228135847
ALA,2005,698.8540972580288
ALB,2005,694.5753510216692
AND,2005,2.3961576984461805
ARG,2005,367249.3477748924
ARM,2005,104.01457763662776
ATG,2005,61.16559981567815
AUS,2005,177023.60812762447
AUT,2005,21657.1456085136
AZE,2005,246.26525875764327
BDI,2005,985.3796718915944
BEL,2005,3027.9346692535737
BEN,2005,1591.0866024043803
BES,2005,1.1066111545578343
BFA,2005,16.907762004651694
BGD,2005,3293.032456268011
BGR,2005,6566.710561226892
BHS,2005,1450.090573640464
BIH,2005,573.6156294016208
BLM,2005,0.073298844625651
BLR,2005,36192.4359491883
BLZ,2005,8103.846463221084
BMU,2005,0.3263391013541666
BOL,2005,250748.3271533478
BRA,2005,3486562.7054962097
BRB,2005,9.518267798266061
BRN,2005,1278.3185994221285
BTN,2005,770.0022306139484
BWA,2005,49.09584396513563
CAF,2005,29316.80743703689
CAN,2005,2920793.2579275374
CHE,2005,2321.1207044492967
CHL,2005,106925.71861373702
CHN,2005,383590.34542344586
CIV,2005,65320.73486399613
CMR,2005,25159.005570637222
COD,2005,485292.8787502681
COG,2005,18853.377684750616
COL,2005,188743.67090602076
COM,2005,86.55857498991159
CPV,2005,5.479304097498915
CRI,2005,16562.803749624545
CUB,2005,12833.603241809642
CUW,2005,0.6772892020290799
CYM,2005,9.160497888907333
CYP,2005,34.6505725566927
CZE,2005,25560.176409993077
DEU,2005,39738.501542975966
DMA,2005,52.32315261485461
DNK,2005,9048.804002809058
DOM,2005,25088.104825616025
DZA,2005,4469.568628559972
ECU,2005,40379.26472978692
EGY,2005,52.65109406154514
ERI,2005,0.0
ESP,2005,48955.00104647458
EST,2005,14818.213453448114
ETH,2005,15868.633406230843
FIN,2005,230333.52063237008
FJI,2005,1665.6373188358334
FRA,2005,46390.59105100406
GAB,2005,17699.018082551756
GBR,2005,8872.532131759654
GEO,2005,548.9994964380925
GHA,2005,41346.400780926815
GIN,2005,14580.93563187725
GLP,2005,223.08018623563305
GMB,2005,5.544739316437717
GNB,2005,3928.1862482168663
GNQ,2005,1608.5515056667375
GRC,2005,4180.682541742409
GRD,2005,47.487667363986
GTM,2005,100829.28972461681
GUF,2005,2840.65331182096
GUY,2005,5832.153956404543
HKG,2005,8.76826127148763
HND,2005,40471.66286401053
HRV,2005,2747.170450851228
HTI,2005,2033.240900650224
HUN,2005,10398.145461573242
IDN,2005,1182441.7845005742
IMN,2005,10.693490672519532
IND,2005,62504.67384716197
IRL,2005,8093.547856075331
IRN,2005,173.02195340510207
IRQ,2005,4.556405289436849
ISR,2005,137.2860979035135
ITA,2005,10896.061014567334
JAM,2005,7597.856756321232
JOR,2005,0.0654041001508246
JPN,2005,36385.89071342984
KAZ,2005,3166.5428012094962
KEN,2005,12745.43286096407
KGZ,2005,82.05093487972442
KHM,2005,64649.3502607742
KNA,2005,18.903253678999565
KOR,2005,8922.22120400331
LAO,2005,68327.276236311
LBN,2005,300.13519423633124
LBR,2005,11323.806713073767
LBY,2005,21.8257535142665
LCA,2005,53.96006044737359
LIE,2005,5.532249857905817
LKA,2005,4682.153364732666
LSO,2005,2.0134370650944007
LTU,2005,20384.54333332876
LUX,2005,67.94917343590494
LVA,2005,40712.26075178303
MAF,2005,4.9065440160438385
MAR,2005,1526.3800085861653
MDA,2005,109.77608301057292
MDG,2005,93628.14995910396
MDV,2005,3.597419442971531
MEX,2005,206855.71614980968
MKD,2005,1306.6783199915537
MLI,2005,83.21800502107912
MLT,2005,0.3752449015798611
MMR,2005,91847.191245851
MNE,2005,172.28625925759542
MNG,2005,7466.825739629143
MOZ,2005,150558.13881523343
MRT,2005,0.0739009046614583
MSR,2005,24.342388225018443
MTQ,2005,204.7738489990772
MUS,2005,174.211222370434
MWI,2005,9445.008718536095
MYS,2005,375419.8629906624
MYT,2005,34.30775128749294
NAM,2005,64.32429262035265
NCL,2005,1471.6869133105092
NGA,2005,13279.89910020497
NIC,2005,95150.05187797648
NLD,2005,1472.0380617289477
NOR,2005,24918.837518618704
NPL,2005,2758.319493924836
NZL,2005,52519.23787988619
PAK,2005,948.1827763342257
PAN,2005,12349.223325004872
PER,2005,163023.1377444085
PHL,2005,49781.58481480132
PLW,2005,43.409845241041666
PNG,2005,39021.216082191175
POL,2005,82378.57066586701
PRI,2005,1288.007314507577
PRK,2005,16528.514229979788
PRT,2005,38934.42515101796
PRY,2005,262650.76398201525
PSE,2005,0.4567733455338542
REU,2005,225.32395660242076
ROU,2005,19418.21376965518
RUS,2005,1589993.1619496904
RWA,2005,821.9229421135764
SDN,2005,100.187873638546
SEN,2005,71.58203072296547
SGP,2005,82.29476475483912
SLB,2005,6549.42591057492
SLE,2005,6872.404838473358
SLV,2005,5880.546431202176
SMR,2005,0.1672475959874132
SOM,2005,271.9112388668992
SRB,2005,1550.573727834002
SSD,2005,10566.197730147049
SUR,2005,3512.144502779578
SVK,2005,27674.414933256627
SVN,2005,1950.9542617248912
SWE,2005,248560.1686711692
SWZ,2005,4535.096300845483
SXM,2005,3.5888117620225697
SYC,2005,0.1518440893576389
SYR,2005,791.8076299430203
TCA,2005,22.25030443208441
TCD,2005,472.3727029262943
TGO,2005,2047.9655875674064
THA,2005,84287.06004260738
TJK,2005,28.53926538835504
TKM,2005,30.5327797965994
TLS,2005,1311.308118237556
TTO,2005,1228.863955654521
TUN,2005,632.9729462781402
TUR,2005,20410.602625431147
TWN,2005,1522.3150202635409
TZA,2005,91583.41418902266
UGA,2005,29172.076933965953
UKR,2005,36558.454164113784
UMI,2005,84.49769212801667
URY,2005,15919.046615032832
USA,2005,2691544.2109565176
UZB,2005,21.18575015673828
VCT,2005,16.63506363130154
VEN,2005,94967.00676625465
VGB,2005,3.7274220785742194
VIR,2005,20.30460963418945
VNM,2005,102211.11878170446
VUT,2005,254.4832671235646
XAD,2005,0.1904393747743055
XCA,2005,6.98901279015842
XKO,2005,313.8317034889517
XNC,2005,3.6542440143836807
ZAF,2005,104652.34636227119
ZMB,2005,57518.161353858224
ZWE,2005,11748.835153018043
ABW,2006,0.2254869605642361
AFG,2006,152.0845359210288
AGO,2006,76940.4260287003
AIA,2006,1.3171565984331597
ALA,2006,100.14456159323568
